uniref,md5
UniRef90_UPI001AA14162,5c94a4fad77163847667af762275e085
UniRef90_A0A534L138,23bbd5080b971cd65ece4675b742f6ed
UniRef90_A0A376GX02,06a20353c09fe6ce96824bfe99d378f0
UniRef90_V5F8E9,91a3a7f229815d8bdfc58b17c7f8cc4f
UniRef90_A0A069PSB5,3ddee1855db87f3dc8d073528994d85f
UniRef90_A0A377HMJ2,bc56c6a26087aff199fe8581dff560c5
UniRef90_A0A0M9FAI4,fd3eb59f5bd0646aecd77a4e7ed110c1
UniRef90_R7AXQ6,173bc9cb8871ef6877cc82b042377c47
UniRef90_A0A838L629,d8dc9012bec81a14bfde6502b9b5d934
UniRef90_A0A841J6J0,30d1e87d6ef72895e267d6c1a3eff7df
UniRef90_A0A6M5UBJ9,74de8d6838ecadcb64b33fcabc889edd
UniRef90_A0A2N3CCL3,6c24fb02905d9d34f800ed0b8c67d3e8
UniRef90_UPI000DF720E8,c388111f64101a12aa7ee767bf1909fb
UniRef90_UPI0002F3F7F2,f94a04b697a2f0563334fc246c321b56
UniRef90_UPI000D16C3AF,4a7fa1a341ec69640d181503957f3d8b
UniRef90_UPI0010F4D922,070886490a617c94f80e2edbf6289b2e
UniRef90_UPI001576A46B,5f56be669d020754c78f69d8ec4b9e4e
UniRef90_UPI001865DDBA,73fa80a0db8aad47d1d983281ee4bd90
UniRef90_UPI0018F45418,02c4f3c495febfd82cc293212f099fac
UniRef90_A0A537ETW0,d680d9e9147ca0511111f16aded5f8b9
UniRef90_A0A1E5C9E8,b1d5e76d2c9eb9182d3128151f27187b
UniRef90_A0A4Y9ELN2,eca3837a43ef74b851c96b39e9650630
UniRef90_A0A7Y0Q109,1adbc82538edd63f3f57fd7398af3b1d
UniRef90_A0A401ZLJ2,2889a4ef08a40215442ebf99fc22a6e4
UniRef90_R1IIZ2,5218c331e0c495073ca12090f6671981
UniRef90_A0A1G5PNX2,aa38857c1d08ce1ece3ca74a49ec6f99
UniRef90_A0A1B6Z852,1d692540c0d021dabe126bd5d9db9442
UniRef90_A0A848IMS6,fc8d97aba578c665e4a913316d20ad4c
UniRef90_A0A013VPU3,9f6724c151c87185321e3ce784b5947c
UniRef90_A0A1N7S7C6,0ba2a1c253f76eec6c5d89ab1a0e7af5
UniRef90_A0A162G4N8,458397cfc137755b0d5f72b8041d3814
UniRef90_A0A1M3PK67,291d0974936667b410feb7c2f5060225
UniRef90_A0A2T1G185,e572779ed3e25aae22f9f941ba1397de
UniRef90_A0A494XZN5,791ffc668479b7fec7395b7b3459d61d
UniRef90_A0A6V8KG42,1ea9ef9ec89224360129edfb74eb0a5a
UniRef90_A0A1B8YDD5,9593a8199ada3cc181b9c275e52b1980
UniRef90_A0A4R6SJG0,85b4ed8fb4cd1647c7138a8ec8896408
UniRef90_A0A1T4V2Q5,fcee867e47d009100f901fa856051470
UniRef90_A0A135I508,36d42cc0018654b8fef4f6fc9a227ead
UniRef90_UPI00047F8298,94707b3e056927a203353bb76f0ab2c6
UniRef90_UPI00077ABF51,1b4365975d43d5d036210224d7de44cb
UniRef90_UPI000972F6D5,afa281fcd558d917f78c15bdb76372cb
UniRef90_UPI0009A2736A,20e22791c6ddd281e1019305009ce12c
UniRef90_UPI0009ECCA78,e6e345cc241aa30b714624dad8a6766c
UniRef90_K0KAW6,386365fcd7a1ab44c1160ac520ce61ef
UniRef90_A0A495XL20,3827be1ce4c3f1e716b2e2553349356e
UniRef90_A0A126RLK5,9acc64f57383980e70ab0e7407071655
UniRef90_A0A2T1ENT0,f824d4b1035d0a942598b8d89de9be34
UniRef90_A0A5Q0H7R8,46b681af33b5148af1285c1f416199b5
UniRef90_A0A2G6GGH0,6e99bd92b54ce236851f36c058e88348
UniRef90_A0A5Q4DFT2,e52966127458accb38cf8fcf01241986
UniRef90_UPI000529270A,c87117914c5da62db48828fdf84acacd
UniRef90_UPI000F7179AE,32a75e03ddf4066aa9eac365ac9c0274
UniRef90_UPI000FDC7E56,7261531734aa9e0d476aad7164a66ba3
UniRef90_UPI00191681DB,87784f96e5b98a0816a4037026c8ec6c
UniRef90_A0A521XZ40,ea56b9af39d6505625ff3bb2c375786c
UniRef90_A0A2W6VSH4,32148045953aa3175f1294c0283f11c8
UniRef90_A0A0Q8MB54,4c05cee02192c8d5968768fa3b204403
UniRef90_A0A3D9U9F1,fa7f75fa0ad6e3aabfea64812c014c68
UniRef90_A0A0Q2U1E2,7c3b4551029e74ffd53561333d3c9bb2
UniRef90_A0A4P8INE1,f9cf0cf227950831b68d964943a69f32
UniRef90_A0A1X9YFP5,3be54026724edce4cb1623cbbdd8e9bd
UniRef90_A0A387A963,8986ab5fce095843e6306354ded85d83
UniRef90_UPI00165F7E40,c6c0a57f1144a33771d8330d22154767
UniRef90_UPI001789A126,d48b3caddb8276e2b289539d90455a28
UniRef90_A0A2S7K7Q1,77da1688583d70e5882685a14072f8a5
UniRef90_A0A2W1MMB3,40ee2799851d3588bb2c1b1d9273f231
UniRef90_A0A239H474,3d9abb83f5fbd0edacd9cae9ab32d8ac
UniRef90_A0A0F7KS58,958e5866176b1e0b28c2cfdf6a3d2637
UniRef90_A0A7U9F4X6,28ac88446d995e73554522062925e293
UniRef90_A0A1I5B0S7,1c019eee215eaee804b4ba2fbbec3ad6
UniRef90_A0A535R4P2,33da3f02f9552fc303931eebe2bc93a8
UniRef90_UPI00096F3374,fb5d1a65bd003db1cda370a54f21908f
UniRef90_A0A810USC5,07424af0200a1064588a6079860f99c4
UniRef90_UPI001390F825,d58612206970c6cd53c98379c90f3ef6
UniRef90_UPI001411D592,d0480b54826da2779c10e57a436d577a
UniRef90_UPI001AE5753D,c223b1b53db19d6b5d7ad39d9897e3a4
UniRef90_A0A452TQV0,16f544ebf8333fbfddba7195dc6d831a
UniRef90_A0A484HCS5,1062cb0b0ddecc4632931cb1bbfa7ec0
UniRef90_L8ML37,0091bf9f83599132ad716c6638237ee5
UniRef90_A0A849SAK8,5131d02ef9d785959b121df0cd613afe
UniRef90_W9BSY5,d22f3427b7395c5148b068cbb53fabe4
UniRef90_E0WSS9,86564a708b679790647e5feb4bd346ef
UniRef90_A0A1I2QF85,b00b911c46e92ce64f9905f93a00edf6
UniRef90_A0A160FIM6,395be7fbd8aea1696f293f540d91dc22
UniRef90_A0A0C3MPT0,b5ed493f1ecdfa4a17264961bab0a1bd
UniRef90_A0A059DMP0,bac50837e139c4803e680ccd3c4d0fde
UniRef90_A0A7C8LUP4,e32b1567ee4604982c27f10c324085af
UniRef90_A0A3B9H3N9,b9aa21baf0f11b9fbaf01648df671264
UniRef90_A0A6I2SU92,60af27f14ae9e67c93b05b78c502a6a4
UniRef90_A0A0S6X037,0a49cc627f38b8cf22e6fbf49e5583fe
UniRef90_A0A2M8PSR4,4ba6bf6a1e0ef17851eb8572345e52bf
UniRef90_A0A0P6WZJ4,e2f06344555bb0475c24fbdf51dbba1c
UniRef90_U2YLI6,5028e217e5bc3ce1571a21f6c8d2ffbe
UniRef90_A0A511UZP9,bd8e2723d995e8297434653933da5b42
UniRef90_A0A1G4SF95,e57077358d3cf991df313d5e1e089a92
UniRef90_A0A5J6QRU8,717e89380bfd779e7ee0fb40ffa4ccdb
UniRef90_S6AV01,b7f2ffb7bd6fbd64602e5c81c357c472
UniRef90_A0A1G5B793,3c3b060586e267141b20236d0263cb96
UniRef90_A0A1H7MKE8,a6a862097b0a34f2bb93bb53976a747c
UniRef90_A0A1Q4CA17,8fb560e531a74d3441e1bdfefcf802b7
UniRef90_A0A550JHI0,a8de1c0dd6ea4d2b7417f41dabbbe73f
UniRef90_A0A0A8WVV1,888159fdfa2364d1eeb22b3ddea1ed08
UniRef90_A0A1I7HKW8,94ad90ad2bc1fc77ac2377e396bc3532
UniRef90_A0A661RR88,150855f9e9f6ae5b4b2b7d98d768b75a
UniRef90_A0A259LSW5,b1351cb1ce10e514429d81aaecdddd43
UniRef90_A0A437GZQ2,7239b28bf5e04a21f5b130c486528277
UniRef90_UPI0003C8E549,25d0de5971160a8ccb8a46f06b9f8c4b
UniRef90_UPI000420B1F1,b6bd92763729ea6ff455a34d0f242dbd
UniRef90_UPI0008354D20,15d80ab40a0da2b812726bfe697ecb3b
UniRef90_UPI0009855C01,921759d13536d5aa070bff68b816a1e8
UniRef90_UPI000C9F2FB3,69bcb5487fa7477888cc7e5c2ff8f457
UniRef90_UPI0013E90CCA,51bc6aaaf76caf125c159bc4df7ff251
UniRef90_UPI0014560906,fb57be3fb19f5f6de20d31df6f3344e0
UniRef90_UPI0019141D28,f7b07a1627fc6792aabb6355d10b53dd
UniRef90_A0A7J4S6K1,714d99e05ef4d288e068d61518915990
UniRef90_A0A803M0N1,861d3bb1239fc70f4ba7db7a4de50c08
UniRef90_A0A2C5THZ4,8907241cf5e694a4c96f485818b95b1a
UniRef90_A0A1I6PIZ9,65621761e36d2ffd779185b50b9afea7
UniRef90_A0A1F9VPF4,78c3d651dca59759a821a3d1a8b757fd
UniRef90_A0A2S8R1N6,f18d7ab1e043f337d1ea268dd60143e6
UniRef90_A0A1Q8BKU1,5bc5f70d078fac80f933b968c242e82e
UniRef90_A0A6N7WN27,f3a2a5f83b7ceb1704e4b2cd6683e168
UniRef90_A0A2N9MHT3,34b6ee9dd7faabd363535bc0d3463098
UniRef90_UPI0005E931BF,84cec05273394801594eb33dab305964
UniRef90_UPI000BBA0A81,7bf398b07d05b34871f9e3a3f5aba1c7
UniRef90_UPI000C7F4458,214991ed8243a4fc91d0665e557961af
UniRef90_A0A2U4CB57,4614e5ce0a6731ec612f06c8fdc9ace2
UniRef90_A0A484LII3,20288927db0a9984dbf2ba70f0017f7e
UniRef90_A0A7W7XU81,5a6daebeebc25663c07542d1f6b1c348
UniRef90_A0A849TCZ7,b783c3e10d35e15c988df4c799e15d95
UniRef90_A0A1H1KE74,3affb7470e9deb397814b9e49dbfab12
UniRef90_A0A3N1AY99,9891218957a39cbece4ce1aee633e012
UniRef90_K9QNF0,ace187ab4e4a596030a26d5cdf1f2a14
UniRef90_A0A317HK92,d309625d204f724cf98d0172c33ec964
UniRef90_A0A6I8R187,9d9d8f4362cf9f5998b6397f8c9f357b
UniRef90_UPI0007522192,62822ff4931fb7c9dec0eab08c94ac2c
UniRef90_UPI0009BBB854,36198e0fc31e320f6bf7deec5affc3e7
UniRef90_UPI0009F30400,4b957806dc0db671f3b6268e61b07ead
UniRef90_UPI000D039CC7,048b1d79c80f8e42f50bb631a789c072
UniRef90_UPI0010544BFC,143a24131ebb119cd383b780fed37a3e
UniRef90_UPI00155A9561,249ed0dc5894ad0e504168e18975ee36
UniRef90_UPI0018DC75FE,b47098a3710caa8c0c7e2139da4f0865
UniRef90_UPI00192E7040,08233cfb3baeb4b0c0df876d367166a2
UniRef90_UPI00193141A1,5ee6896220e14f38fb3b4f70e2b3e46d
UniRef90_L5KJT3,71833fd5c0ac41cdf512767069c57ed9
UniRef90_A0A7Y3TSF0,61425f1d43da7740f517c13ac62cc179
UniRef90_A0A059FZH6,8f962321f3067012285ea8098f890098
UniRef90_A0A846GGX4,5edf2f85211dff3c7be36b8f662033c9
UniRef90_A0A2A3HZ88,a1cfd0d37115a4d7719a9e0591b01c38
UniRef90_K9RA56,38723bb9f56c04af5efe868aca7942b0
UniRef90_A0A379ZSJ5,6e3ca4ac10d2f15e1bdeafe083dfe64a
UniRef90_A0A355F7T9,23d63883f9bbfec4b5ea740aa8d1a148
UniRef90_A0A6P0RAF6,1fb22c8569d5e70d76dfee1490b8cbe9
UniRef90_A0A352X2L5,18cecf9696ec7a8389f0b9c762ce1ca2
UniRef90_A0A162MKK4,fbce003ed7368c5cfd4144a54fecbd59
UniRef90_A0A661JE89,2b5e55ba499f8b7d0537ae66b315ebdb
UniRef90_A0A1D5NSN4,826d4782e7bcc2ff4f8846d9e41763ed
UniRef90_A0A553PVS0,11fa351c141ec323d86c9ae749d3ce20
UniRef90_UPI00099E3FB3,9c2124f90db0a48e5a2501f7fdd3343a
UniRef90_UPI0011AB05F5,d234d549c778b4f2568181a71b0f928b
UniRef90_UPI0013D808B8,4e6b0d5532bf52bfc1b8bdc1435920c1
UniRef90_UPI0015D5C07D,6b39ef1c220966f59b351012af3ee4fb
UniRef90_UPI0016825F68,3557087d03bdb9fe5acbcdae463136e3
UniRef90_UPI0016865808,d251beee7faef78a83ed229f8d89e2b8
UniRef90_A0A059G625,7ddf30a08bb384229d0fb205cbadbcf7
UniRef90_A0A0F2RHB4,65fd2858b2c85ba698ad3728a81b0b3f
UniRef90_A0A418PY15,a2225299022214017e44ffb563631b1b
UniRef90_A0A218Q665,01139f0bcf466e4a026bfba1242428ff
UniRef90_A0A059FU72,2739a2d921a6484598b556b4a33134aa
UniRef90_A0A7C2Y075,4353e877971276114213fecc49b78e3e
UniRef90_A0A0F2QPG0,54ffe6e58dcb42ace28f99ab739f2cdc
UniRef90_C6WA24,7fba460680467d3a120852b3e359f2fb
UniRef90_A0A845XAV1,7b2024fc1f24f7d8da44ecd83e523219
UniRef90_A0A432MAZ3,7c55b91450a27af302a1a6fadd76f65c
UniRef90_A0A1Q4R600,be181cec3ab8a5f0d9c9a725b8445194
UniRef90_F4XRS7,3443b2ec21c2f5c11484c2a66c5c1611
UniRef90_K9PWY9,d215aa2bc831272098a1696c08ea792c
UniRef90_A0A494TKH2,bf80a473ad613196cb447b0fc0d29d82
UniRef90_M3XLE3,f8c0d868194fbac8261f594996d4c856
UniRef90_UPI000A554241,518b5d0ff2c057c5429ec570c198a8d2
UniRef90_A0A7U2EPM1,af371719ff589a5a44e52c3400551566
UniRef90_UPI0014089CF8,5a6a9108b3e0d2832c95bcc409308e91
UniRef90_UPI001553979E,066f4fc01c3a7d513699aa01eaee30d7
UniRef90_UPI0019597B80,603991137b054147b999c6cb73ab7885
UniRef90_A0A452G302,5d906a4cd5ec70577e309b52006f31b2
UniRef90_A0A6G2ZB72,7a2ac65e31eae78d7bfde46e1a470d27
UniRef90_A0A1Z4LU63,4cdf5606b7b1e6e6f08da2f03ff9e3aa
UniRef90_A0A1E2WJV2,aba3885fa3a2ee7c3b78a2bd06f958ea
UniRef90_R6NQ12,12b4988cead6a9e37a3b65dcef20eaa7
UniRef90_A0A3B9VII6,120f37cf1c7f8ae3922a480c9d14ba63
UniRef90_A0A1U7IXX2,e534ba1aa3c3c692839cdcf6364247cf
UniRef90_W4MBZ8,bdff766a51e64abb1e22ed5bc62597fa
UniRef90_A0A1Z4HII3,bbcc10e5b704dea0f8d60725c8a43556
UniRef90_A0A0S8DK82,3dd0fed2e3fbf416d262d8204cd55f17
UniRef90_A0A285IK91,ba8dfb5241db721c01217dff329a1412
UniRef90_A0A6P0KXS1,cfe494733b97cd3efdfdcaa1ab1cb9e3
UniRef90_A0A3B0V4S3,089a421d9949993def4b470065ea1672
UniRef90_V9LD04,d9504800835c47558658787c72e0888d
UniRef90_A0A160P824,8c6025b90fbef51d725dac815bbad703
UniRef90_UPI000696AD02,1f7185b2e72e736e81cc8035fc9f18df
UniRef90_UPI00093E2E64,dcad8750fe840eb31ec9fd76eccaa93d
UniRef90_UPI00139172D2,f945cffe1720d91495c2b1b60aee936c
UniRef90_UPI00165F75B7,c8b8da73cff881bdaf958887ae6adee6
UniRef90_UPI001686E4B6,09775fdb1f01ad93eea7380baa20d3a5
UniRef90_G3TXI9,ecf13fe7277623f76c78131198662b20
UniRef90_A0A059E7A4,24d125da86701a2f2e33fc74df9a9e21
UniRef90_A0A6L2ZNP1,fa7945e84646e143eff5bc63a26a4fea
UniRef90_A0A7X6CEQ6,fe06c0e6ce30177a9803555b25f77a06
UniRef90_A0A2E1XH95,fe7a302b4897191eba084258ce1c8994
UniRef90_A0A059E925,4947d5728dd9e9bc548787a1940584c7
UniRef90_A0A0D6SSI6,2947b5a8de644be7b3812226d92b328f
UniRef90_A0A2D8ZQC9,d3b732e4c8e383da53e4dc61a6bab32c
UniRef90_A0A841LHI1,28daa7dc24929dade580e4b50116f9a8
UniRef90_A0A0D6KGR3,886645d65e06013ffc61b9d9e27f4161
UniRef90_L8N640,ea244b8176fdb9ea173cd066f42273ca
UniRef90_A0A0T9QVR1,345dbdccbcc496045fd5cc0212ddb346
UniRef90_K9ZAQ6,3f88f0b2e3f1a7682fb2559634f32c72
UniRef90_A0A5M3W5A2,5051864fd350b3b12567f60a482fa02c
UniRef90_A0A2W6B688,cad794a51aca4b6a3e20332a616c72c8
UniRef90_K9PLD7,2862263398cc4482cb6e2bf2b467f162
UniRef90_A0A0V7ZVI2,f69c2121a2c506665420fd572d4f5071
UniRef90_A0A1L6LXL4,4ccad8ba76fcf4981d5113e147c681da
UniRef90_UPI0002F58FA7,9b26cf00115ab6c67d400ecce8a8e9e8
UniRef90_UPI000932A478,1a7ff360ca578ca43cb1c4e057da6b14
UniRef90_UPI001013C224,02e4bca08e40d6df338d7ec6181ee88c
UniRef90_UPI0016800FD5,d52806cf608acc75ac4f41382fd933b9
UniRef90_UPI0016835DEF,0bb66f3f4be55345e97ccd7411a4248d
UniRef90_UPI00178AD1E5,8186ad7433b1c4152207de0d39875329
UniRef90_UPI001AE2D464,bd8a9cf9f84930bcb11d9fd97efab6af
UniRef90_A0A1Z4G9D6,ec1089cf38b2568fc1eb5e63d6ff7af7
UniRef90_A0A7S9SUW9,6d53a8b015bcf3b321975ce060c75441
UniRef90_A0A669BT46,baeed3b197de1192cf4ed2622dcf985d
UniRef90_UPI000C9F8411,ecb466b02d643bbdbce0d9b2929d262d
UniRef90_A0A7J8H354,def8a8e0916e509a5df162bc8b7f379e
UniRef90_UPI00195AC92E,40b9a180536b9314f1789424ba0164d8
UniRef90_UPI001ABA7EBE,f5a5021841164b7e6aaf7b9a0824c95c
UniRef90_A0A0V7ZJS2,0f3dd57f592178a1580eb639cc51638b
UniRef90_A0A2S8PUK4,7d7454122a4e9efa4ce25dd090cff11a
UniRef90_A0A0F2NZD3,567bf98b6a0455aa2fd0664df1b00156
UniRef90_A0A1Z4TUS2,fb3940eb24fd94219f83b91296a7c890
UniRef90_A0A7X7C2R5,896cceb9813af03b8f195499f8d0185d
UniRef90_J9C579,193e208d1a64ba6f98261ab1c09629cb
UniRef90_M7BXH8,582ed8e17595814f8acdda570093a5cb
UniRef90_UPI000345E421,de793d44b30af93ea29a551c3fe4e8cd
UniRef90_UPI0004B99E0F,3b4f3e407d09bb1d1b8eb89d648224b4
UniRef90_UPI000A4FB083,0327efad976f0cd9c85b11c5183737f6
UniRef90_UPI001470EA4D,0aa35e63d5656601ed8991549eacf7f2
UniRef90_UPI0016850EA2,ced42ac693f18d366633a8a214dab75e
UniRef90_UPI0019004EAA,7d060f7732dedce0526a354eb8355de9
UniRef90_A0A4Z0AP96,bbd2dce7b8befb02f31c221636be64c1
UniRef90_UPI001AAC9170,2c2ea13c0d51ad759fca3e80c4047470
UniRef90_A0A6P5AZY5,2e800f736785b85406d02731c8f1640f
UniRef90_B2ZFM9,83f3baa00888bfbcbf1a7ecc505c787a
UniRef90_A0A139WUI9,8060bfb9b706928f585aeeb63b132d2b
UniRef90_A0A1M5EJH5,5dfe863e0a2d9d78787ab1267811516c
UniRef90_A0A352JIA0,bfab2d1b48c3405b9a7648336605a4ab
UniRef90_A0A1D8IRN0,06175f568e418ac06630c6f8689494d6
UniRef90_A0A5N8URK2,13493d949bc109da07a50153c6ce90e7
UniRef90_A0A1L6M353,aec7835e0c8b1f487f82422bc6032f27
UniRef90_D2TSV3,fac3eea6509d47658d1f8744facc2f4e
UniRef90_A0A671PXV9,92c151493f97fad60214bd6eea6d6751
UniRef90_UPI00035D2E2D,e55bfdf2ce881b1fcfad960d0a556de3
UniRef90_UPI000488942C,c6795c481a13fee500889017c7c87c95
UniRef90_A0A1A6C3U4,a955a2f74dbcee6982c9eee08e00cb4e
UniRef90_UPI000789FDE2,9d6625eec3987996949723b16812944a
UniRef90_UPI0009B3A961,e471169dce493ee26abad68080d57064
UniRef90_A0A1L6M135,2099780ef970a71e359ad6eccd190bb3
UniRef90_UPI000C8673EA,d2f546df9535a2cdd1b5c417a19bbb48
UniRef90_UPI0011A875A8,2548d6461f35c64d4ba49b02c659999d
UniRef90_UPI0012FF726E,6e4dc2cf0a6226a60879497ae0a2000c
UniRef90_A0A3B9CNX0,8dbc2bf4706e6a24b81c13d59d4ba89c
UniRef90_A0A1D8IKG9,5d24d9b3c486b9dd26343dff7db35300
UniRef90_A0A1I1Q3X1,e9a63100c2940972fc53e91ff18c58b4
UniRef90_A0A850AWY1,baa16d601b9204b77e0d7708cbab0fbb
UniRef90_A0A330ELP9,b219ed5743ea06a768452ec9ce87bac7
UniRef90_UPI0003496B3C,ea4995789463ad58b53fe75ebc058d8b
UniRef90_UPI0005D1C3FA,4301a4d45648dc75572780569b74bd48
UniRef90_UPI0009B4AFFE,285b80dae9a80bf6e3743d23c0f137ee
UniRef90_UPI0018EC8141,2d52b28d8fd9a33a3105ddd0a8664dfc
UniRef90_A0A1H3JCV3,7e026981da1835ae4d8ecb0433c7380d
UniRef90_A0A841BFR3,a533f05b82e8c28b8297bd6662355720
UniRef90_A0A1F9SJZ4,cb6f300d7e32f6c0de02252bea44d884
UniRef90_A0A4R6JTY6,953a0c9216d4ae33e698e44476e36ea9
UniRef90_A0A2K5E584,0b41888906f20159368386975e4b4cfb
UniRef90_UPI0011300989,52d873179aa80501414da73339a56686
UniRef90_UPI0015FFB130,7e8a209c71c69a74ec4d92392fea6c19
UniRef90_UPI00168CB00C,45bca73b8965154293e3131ee9f9f7c3
UniRef90_A0A7R8YXM2,710bb702708051a7f414a683df182020
UniRef90_A0A2H2X3X8,67a204c3933b051e9c4b0bdf5ee18b19
UniRef90_A0A1U7I4X0,69c0467597c4740e35bdea2c3c5a7f42
UniRef90_A0A7W7H510,200cd4453c25d10eebbc3c70cc081de5
UniRef90_A0A2P6C4B9,0da34cdba0479f568d9d3d542d70f525
UniRef90_A0A0Q7MSP8,1324f332474b62e2789873f9f187bd57
UniRef90_A0A7C9U020,21291eb590c9c9899837faafc324c829
UniRef90_A0A3B8HLZ6,193d1ea55363f98bfec3dce71daea5a6
UniRef90_A0A521H9K4,d08e445e801b0bfdcb6dfcd4397b60a9
UniRef90_A0A6I5I726,2a38ea91730aa5183fc7d595cc79ce39
UniRef90_UPI0003FC64EB,845c76264788123aab278e94e0a541ca
UniRef90_Q3KP22,803147c879920d44a4d975242f271e11
UniRef90_A0A6M6CC30,ce3b8d5d700cac5950973b98d8deef5c
UniRef90_A0A2U4CB20,ea985279b41c9ab017f6c9ffd338dbe8
UniRef90_H0XCA1,c46712a720bd09caeaa8d88161307494
UniRef90_A0A6B3W4M5,e90ffefe7adbd5368135a902ec34b79f
UniRef90_A0A2S1BHB7,3cf5dbd490ec4cbd043d17bf3f901c88
UniRef90_A0A2T1DBV5,e2eced79c6004d83b0335961849a0b1d
UniRef90_A0A239AZI3,5f92b577dee71b339aec54de7d675a90
UniRef90_A0A1L6M2T9,28209d6871557bf506ef1ff7668e0ce5
UniRef90_A0A218UG01,212bebe1373bd15f7d010943f66efb95
UniRef90_A0A037Z5H1,3953cf1c7ad5f4c564fe591e20a65bf1
UniRef90_UPI00140CC2DB,94b4554ef5785506007d1bfaaa950080
UniRef90_UPI00193BE559,9690bae2c80547666aa6be92948b1cfb
UniRef90_A0A352AI21,6f573444ef082385d56928ee6e3bb3e5
UniRef90_A0A1G8RR44,ec2ed5d1e33d5b22eef8afa5e8bc6cf3
UniRef90_D1PCZ0,d275ae638f60935f7bfc9593bf264ea3
UniRef90_A0A6C7DM56,caff719eb567bf4e3215bf2056354dcc
UniRef90_A0A2H5ZV58,0c6c6fd5ffa76ae380f474fecc5eac83
UniRef90_A0A3M1ZJP2,e3ba254d27007a68118e0b6da695fdcb
UniRef90_UPI00074FB02C,9dfe9cee0c1495447f4e01b6432bd278
UniRef90_A0A736ZWD6,44b482f891e545e1cfe1615a27c74203
UniRef90_A0A1G1T6S1,8f241dc67192b432edac7ab1edb9cf40
UniRef90_A0A1W1URH4,dc81afcae0ca9cfa96f8933971ca2ab4
UniRef90_A0A1G8RDL1,3065ebd1498b56a12704ba062fbff9aa
UniRef90_A0A1I1NFF5,a5dda79f820e1276676bf28c80d8592b
UniRef90_A0A7H0H1F6,5e7fbb256630ccf8770e6ebc7cd60075
UniRef90_UPI000381B2F4,c7df9ac36e98afb714df92379e443de9
UniRef90_UPI00076894C2,2d35c50497a7cea9256f6971d65ab27d
UniRef90_UPI0009DD60DF,a252c6a1b59117dbf893490ab655ed0d
UniRef90_UPI00159ECAC6,4da390f1ceb1e4ddb432c6d71f7d3a6e
UniRef90_A0A7C4M8Z2,5dca192192d64384871e74b0f00c7515
UniRef90_A0A2P1CXP0,3e15f4bc82a4b9a16a8f826ea657eef8
UniRef90_F4NC86,5f19cdbe493d3c975fe2d8212bef9823
UniRef90_A0A1C2FXU3,183583696dad42cd67dbb6f12b972593
UniRef90_A0A432R4G6,146b1fa5a8e416ae42d20f0102ebb8e6
UniRef90_G0JKZ7,f98c6d79f8897ba722ea058181297847
UniRef90_A0A257SLM2,1612892f1312f84205b9efa05df81dc6
UniRef90_A0A1M7HBE9,479223550fba7bf74b735a1845320122
UniRef90_J2PQ35,ee617efb58c930ad2c738e5facbce396
UniRef90_A0A1G1T6D0,1906860209d76320cbd3ec6071583a43
UniRef90_A0A439EPI3,8a63743e924129a81bc93db0a0dfe48d
UniRef90_A0A2I7CAC0,5ba9be6af1903cc4305c317bb13afbf5
UniRef90_A0A6P0XJF2,5a279dbdf7d5b42900ec79582d00a884
UniRef90_UPI00057A6971,4788441514593e23da80ba052fd52dbb
UniRef90_A0A0M8RRR7,095f38e675c7485951c49f0f761f1f5d
UniRef90_A0A777XPP7,5e77ce3828ca341037ee8cccfd0f20cd
UniRef90_UPI0016513E88,e6901611d7a7b0544f09d7109887df53
UniRef90_UPI00195531DA,64b3a2f1a0925755582e13a39c096daf
UniRef90_A0A368D5K9,c9606783feefffa77897c148288d77dc
UniRef90_A0A357YLH1,05232f067bea9fdb638be8774df49dc3
UniRef90_A0A4Z0PJK1,df6d24668cb7514357fe3937a3ea91a8
UniRef90_A0A432V001,0285521e587e171a625e885d9cd259a9
UniRef90_UPI00077AA09D,ebe0ddee91452ba01b192e85bbe1519e
UniRef90_A0A1M7P969,60f4bfeafcacab49e84b5f94f8fed6f4
UniRef90_B8L3F0,f5a07263ef78637b1836c228c3ab5fa6
UniRef90_A0A2S0UAR1,e5808f0314584c1beb8af7411baa8bbe
UniRef90_UPI000AD048AD,d8bddc3491076b5cd6b0815d73ad7565
UniRef90_UPI0010467B5D,2fd334f0aa6f42f7c88e2395b83df42a
UniRef90_G1T711,28d8ea1f10edcb7eb3e3958cf2f2a962
UniRef90_A0A3K2A3T3,d12f28411517e0d458460f4a538a6c44
UniRef90_Q6HH69,52e8823f044c8994109036acc44bb9c6
UniRef90_K1SVG3,cd0247f609272d3bb1862d0e1f431be0
UniRef90_A0A618H6Z9,1fd764d844978561caed10393ea1442e
UniRef90_UPI0012D2FFAA,c1b018b5091110f188b0ec1dd5e97b5f
UniRef90_A0A6P3H2S3,5ef7c7926c2ee1858af97d170ca1cb89
UniRef90_A0A2I2V4R2,b9465ae7c154aaf6c18a49682c00688d
UniRef90_A0A2Y9FZC0,bdf76d171f7dee8abd065cfeaaccdb77
UniRef90_A0A5F5PJH8,31d0287a198bb6172a62d3ba54cca394
UniRef90_A0A673V267,a46f17e2a92abb55cd5cbb752a5a884a
UniRef90_A0A287B5S8,81059f2709c516f509c429c0883295ca
UniRef90_E2QUJ3,e067134c28ded50d3dcac302d6660964
UniRef90_A0A2U3ZW04,ea47c86c5bad995f016ef75742ad7e8e
UniRef90_A0A7J7R0X7,3c52ebd998decd694f670ab0f41d2016
